-0.01275 -0.24762 -0.02488 -0.04469 0.00204 0.01328 -0.00112
-0.04035 -0.24297 0.20813 -0.05790 0.00081 -0.00391 0.00234
-0.04495 -0.10171 0.31758 -0.03664 -0.00053 -0.01978 0.00245
-0.02338 0.09562 0.23753 0.00735 -0.00134 -0.02811 -0.00115
0.01237 0.23727 0.01502 0.04869 -0.00128 -0.02701 -0.00657
0.04192 0.24337 -0.21775 0.06319 -0.00055 -0.01976 -0.01079
0.04824 0.11079 -0.32218 0.04215 0.00030 -0.01258 -0.01134
0.02750 -0.08544 -0.23587 -0.00228 0.00064 -0.01085 -0.00784
-0.00852 -0.23461 -0.01004 -0.04408 0.00018 -0.01583 -0.00218
-0.03916 -0.25290 0.22088 -0.05858 -0.00089 -0.02409 0.00252
-0.04670 -0.13037 0.31922 -0.03710 -0.00202 -0.02963 0.00373
-0.02671 0.06369 0.22625 0.00779 -0.00264 -0.02754 0.00100
0.00932 0.22009 -0.00272 0.04948 -0.00248 -0.01698 -0.00374
0.04050 0.25128 -0.23113 0.06292 -0.00173 -0.00168 -0.00733
0.04856 0.14055 -0.32245 0.03951 -0.00088 0.01226 -0.00722
0.02844 -0.04887 -0.22169 -0.00768 -0.00049 0.01982 -0.00299
-0.00865 -0.20973 0.01173 -0.05141 -0.00081 0.01986 0.00336
-0.04161 -0.25125 0.23915 -0.06622 -0.00165 0.01545 0.00855
-0.05156 -0.15016 0.32522 -0.04349 -0.00254 0.01180 0.00990
-0.03276 0.03646 0.21859 0.00337 -0.00298 0.01293 0.00691
0.00402 0.20353 -0.01737 0.04667 -0.00275 0.01926 0.00158
0.03761 0.25723 -0.24216 0.06072 -0.00203 0.02737 -0.00279
0.04866 0.16768 -0.32183 0.03707 -0.00127 0.03217 -0.00349
0.03077 -0.01443 -0.20880 -0.01047 -0.00092 0.02994 -0.00001
-0.00574 -0.18659 0.02966 -0.05377 -0.00117 0.02058 0.00564
-0.03971 -0.25231 0.25137 -0.06699 -0.00185 0.00765 0.01008
-0.05135 -0.17526 0.32388 -0.04184 -0.00253 -0.00380 0.01056
-0.03368 0.00048 0.20345 0.00741 -0.00281 -0.01006 0.00656
0.00346 0.17545 -0.03877 0.05220 -0.00250 -0.01083 0.00014
0.03896 0.25088 -0.25894 0.06651 -0.00178 -0.00904 -0.00524
0.05260 0.18423 -0.32618 0.04216 -0.00104 -0.00883 -0.00673
0.03669 0.01299 -0.20050 -0.00626 -0.00065 -0.01284 -0.00374
0.00050 -0.16659 0.04326 -0.04997 -0.00074 -0.02053 0.00170
-0.03508 -0.25373 0.25991 -0.06295 -0.00115 -0.02852 0.00612
-0.04954 -0.19972 0.32034 -0.03734 -0.00150 -0.03263 0.00666
-0.03458 -0.03520 0.18845 0.01188 -0.00148 -0.03040 0.00273
0.00113 0.14724 -0.05726 0.05566 -0.00098 -0.02254 -0.00360
0.03694 0.24520 -0.27034 0.06804 -0.00019 -0.01242 -0.00883
0.05212 0.20400 -0.32356 0.04145 0.00056 -0.00404 -0.01001
0.03777 0.04735 -0.18475 -0.00873 0.00099 0.00034 -0.00653
0.00196 -0.13615 0.06400 -0.05324 0.00100 0.00132 -0.00046
-0.03498 -0.24293 0.27504 -0.06617 0.00078 0.00175 0.00466
-0.05208 -0.21266 0.32310 -0.04025 0.00062 0.00472 0.00582
-0.03981 -0.06213 0.17982 0.00890 0.00077 0.01143 0.00236
-0.00550 0.12424 -0.06929 0.05197 0.00124 0.02037 -0.00367
0.03097 0.24192 -0.27572 0.06332 0.00185 0.02814 -0.00872
0.04858 0.22500 -0.31637 0.03612 0.00234 0.03149 -0.00976
0.03727 0.08319 -0.16683 -0.01362 0.00249 0.02929 -0.00613
0.00366 -0.10369 0.08397 -0.05651 0.00230 0.02308 0.00014
-0.03284 -0.23061 0.28671 -0.06719 0.00196 0.01609 0.00545
-0.05122 -0.22639 0.32052 -0.03926 0.00172 0.01120 0.00676
-0.04087 -0.09367 0.16497 0.01095 0.00174 0.00923 0.00335
-0.00768 0.09260 -0.08774 0.05404 0.00199 0.00855 -0.00274
0.02948 0.22731 -0.28758 0.06495 0.00227 0.00635 -0.00788
0.04961 0.23431 -0.31601 0.03771 0.00237 0.00055 -0.00901
0.04158 0.10927 -0.15647 -0.01110 0.00218 -0.00861 -0.00534
0.01044 -0.07790 0.09572 -0.05224 0.00178 -0.01861 0.00109
-0.02564 -0.22226 0.29016 -0.06118 0.00137 -0.02601 0.00669
-0.04584 -0.24282 0.31082 -0.03254 0.00115 -0.02853 0.00836
-0.03864 -0.12813 0.14519 0.01675 0.00119 -0.02634 0.00532
-0.00828 0.05729 -0.10831 0.05756 0.00139 -0.02188 -0.00044
0.02774 0.20914 -0.29891 0.06583 0.00154 -0.01828 -0.00531
0.04882 0.24201 -0.31318 0.03675 0.00147 -0.01730 -0.00620
0.04301 0.13744 -0.14255 -0.01247 0.00115 -0.01826 -0.00231
0.01375 -0.04565 0.11159 -0.05290 0.00074 -0.01849 0.00437
-0.02223 -0.20397 0.29827 -0.06106 0.00044 -0.01511 0.01021
-0.04462 -0.24801 0.30676 -0.03272 0.00040 -0.00703 0.01207
-0.04108 -0.15239 0.13240 0.01471 0.00061 0.00410 0.00909
-0.01417 0.02966 -0.12064 0.05265 0.00086 0.01475 0.00320
0.02029 0.19613 -0.30144 0.05835 0.00095 0.02143 -0.00204
0.04243 0.25357 -0.30217 0.02836 0.00072 0.02281 -0.00349
0.03965 0.16967 -0.12224 -0.01959 0.00025 0.02038 -0.00032
0.01371 -0.00838 0.13142 -0.05720 -0.00024 0.01751 0.00556
-0.02048 -0.18036 0.30799 -0.06244 -0.00051 0.01726 0.01057
-0.04347 -0.24932 0.30254 -0.03253 -0.00045 0.02032 0.01159
-0.04241 -0.17623 0.11843 0.01458 -0.00018 0.02451 0.00776
-0.01820 -0.00212 -0.13479 0.05100 0.00005 0.02607 0.00097
0.01520 0.17486 -0.30661 0.05552 -0.00002 0.02203 -0.00522
0.03892 0.25461 -0.29515 0.02611 -0.00046 0.01220 -0.00766
0.03989 0.19151 -0.10769 -0.01910 -0.00112 -0.00041 -0.00542
0.01812 0.02035 0.14378 -0.05275 -0.00169 -0.01127 -0.00032
-0.01350 -0.16308 0.30927 -0.05460 -0.00191 -0.01683 0.00416
-0.03678 -0.25574 0.29012 -0.02350 -0.00171 -0.01667 0.00495
-0.03858 -0.20545 0.09764 0.02211 -0.00127 -0.01361 0.00115
-0.01812 -0.04048 -0.15372 0.05531 -0.00093 -0.01197 -0.00541
0.01276 0.14618 -0.31457 0.05680 -0.00097 -0.01477 -0.01124
0.03657 0.24909 -0.28944 0.02623 -0.00143 -0.02169 -0.01323
0.04007 0.20980 -0.09356 -0.01779 -0.00209 -0.02911 -0.01045
0.02167 0.05006 0.15638 -0.04898 -0.00257 -0.03216 -0.00466
-0.00794 -0.14022 0.31176 -0.04908 -0.00257 -0.02772 0.00071
-0.03208 -0.25348 0.28051 -0.01865 -0.00205 -0.01645 0.00260
-0.03751 -0.22517 0.08175 0.02352 -0.00130 -0.00263 0.00004
-0.02180 -0.07045 -0.16573 0.05184 -0.00073 0.00823 -0.00525
0.00558 0.12413 -0.31429 0.04923 -0.00067 0.01252 -0.00993
0.02884 0.24916 -0.27538 0.01727 -0.00113 0.01067 -0.01099
0.03489 0.23413 -0.07211 -0.02501 -0.00181 0.00682 -0.00750
0.02058 0.08739 0.17462 -0.05261 -0.00225 0.00621 -0.00116
-0.00579 -0.10828 0.31824 -0.04962 -0.00212 0.01188 0.00469
-0.02936 -0.24218 0.27367 -0.01849 -0.00142 0.02258 0.00703
-0.03717 -0.23816 0.06788 0.02158 -0.00051 0.03330 0.00489
-0.02529 -0.09789 -0.17638 0.04644 0.00013 0.03811 -0.00011
-0.00077 0.09985 -0.31379 0.04143 0.00013 0.03368 -0.00472
0.02260 0.24332 -0.26295 0.01008 -0.00048 0.02144 -0.00601
0.03207 0.25096 -0.05470 -0.02826 -0.00132 0.00684 -0.00301
0.02299 0.11765 0.18647 -0.05027 -0.00186 -0.00367 0.00268
0.00110 -0.08205 0.31666 -0.04265 -0.00172 -0.00643 0.00789
-0.02093 -0.23572 0.25828 -0.01005 -0.00092 -0.00268 0.00972
-0.03072 -0.25657 0.04606 0.02797 0.00012 0.00221 0.00724
-0.02299 -0.13264 -0.19378 0.04886 0.00083 0.00209 0.00199
-0.00224 0.06615 -0.31882 0.04067 0.00083 -0.00616 -0.00290
0.01998 0.22723 -0.25521 0.00905 0.00015 -0.02046 -0.00458
0.03166 0.25897 -0.04146 -0.02633 -0.00075 -0.03449 -0.00211
0.02683 0.14271 0.19475 -0.04391 -0.00127 -0.04130 0.00304
0.00868 -0.05636 0.31274 -0.03323 -0.00099 -0.03735 0.00784
-0.01252 -0.22578 0.24258 -0.00112 0.00004 -0.02470 0.00950
-0.02524 -0.26932 0.02660 0.03262 0.00134 -0.00992 0.00710
-0.02293 -0.16160 -0.20613 0.04737 0.00224 -0.00027 0.00206
-0.00744 0.03720 -0.31677 0.03420 0.00232 0.00051 -0.00266
0.01227 0.21511 -0.23943 0.00114 0.00163 -0.00557 -0.00436
0.02524 0.27154 -0.02023 -0.03182 0.00068 -0.01202 -0.00214
0.02446 0.17442 0.21042 -0.04502 0.00014 -0.01176 0.00260
0.01050 -0.02141 0.31560 -0.03101 0.00046 -0.00158 0.00699
-0.00899 -0.20492 0.23341 0.00103 0.00157 0.01570 0.00839
-0.02364 -0.27169 0.01358 0.03109 0.00293 0.03262 0.00588
-0.02592 -0.18312 -0.21236 0.04061 0.00381 0.04129 0.00082
-0.01505 0.01132 -0.30967 0.02380 0.00374 0.03793 -0.00401
0.00277 0.20182 -0.22062 -0.00887 0.00278 0.02516 -0.00605
0.01790 0.28028 0.00132 -0.03724 0.00151 0.01051 -0.00442
0.02239 0.20165 0.22360 -0.04384 0.00067 0.00198 -0.00041
0.01419 0.00977 0.31373 -0.02456 0.00076 0.00339 0.00331
-0.00197 -0.18716 0.21818 0.00889 0.00172 0.01204 0.00429
-0.01726 -0.27773 -0.00593 0.03622 0.00294 0.02037 0.00172
-0.02342 -0.21054 -0.22511 0.04101 0.00364 0.02050 -0.00314
-0.01715 -0.02355 -0.30918 0.02081 0.00333 0.00905 -0.00767
-0.00170 0.17710 -0.20881 -0.01145 0.00206 -0.01054 -0.00947
0.01488 0.27715 0.01536 -0.03548 0.00048 -0.02983 -0.00773
0.02402 0.21912 0.22912 -0.03610 -0.00060 -0.04006 -0.00364
0.02111 0.03512 0.30490 -0.01268 -0.00064 -0.03726 0.00033
0.00784 -0.17099 0.19772 0.02051 0.00029 -0.02452 0.00189
-0.00871 -0.28235 -0.02820 0.04302 0.00154 -0.01017 0.00028
-0.01981 -0.23543 -0.23797 0.04088 0.00228 -0.00288 -0.00334
-0.01960 -0.05630 -0.30661 0.01518 0.00194 -0.00650 -0.00659
-0.00822 0.15389 -0.19353 -0.01846 0.00061 -0.01775 -0.00732
0.00826 0.27610 0.03358 -0.03952 -0.00105 -0.02814 -0.00483
0.02099 0.24094 0.23926 -0.03524 -0.00217 -0.02903 -0.00025
0.02296 0.06830 0.30129 -0.00848 -0.00216 -0.01689 0.00411
0.01273 -0.14376 0.18340 0.02387 -0.00112 0.00439 0.00613
-0.00466 -0.27446 -0.04333 0.04132 0.00029 0.02551 0.00512
-0.02024 -0.24893 -0.24312 0.03243 0.00114 0.03703 0.00214
-0.02580 -0.08089 -0.29669 0.00201 0.00085 0.03478 -0.00067
-0.01825 0.13485 -0.17227 -0.03165 -0.00051 0.02222 -0.00137
-0.00146 0.27604 0.05561 -0.04795 -0.00224 0.00836 0.00066
0.01567 0.26239 0.25087 -0.03668 -0.00341 0.00240 0.00435
0.02382 0.10130 0.29717 -0.00450 -0.00341 0.00825 0.00763
0.01830 -0.11609 0.16724 0.02899 -0.00229 0.02211 0.00864
0.00178 -0.26654 -0.06111 0.04314 -0.00079 0.03470 0.00685
-0.01694 -0.26462 -0.25163 0.02908 0.00015 0.03673 0.00326
-0.02749 -0.11140 -0.29107 -0.00467 -0.00009 0.02451 -0.00016
-0.02358 0.10600 -0.15663 -0.03717 -0.00146 0.00227 -0.00165
-0.00666 0.26374 0.07068 -0.04785 -0.00320 -0.02004 -0.00070
0.01460 0.27164 0.25465 -0.02922 -0.00436 -0.03243 0.00174
0.02878 0.12452 0.28530 0.00818 -0.00425 -0.03058 0.00385
0.02793 -0.09465 0.14446 0.04200 -0.00296 -0.01823 0.00406
0.01213 -0.26174 -0.08362 0.05157 -0.00122 -0.00494 0.00194
-0.01026 -0.28192 -0.26278 0.03072 -0.00002 -0.00030 -0.00154
-0.02689 -0.14363 -0.28630 -0.00815 -0.00004 -0.00823 -0.00461
-0.02821 0.07469 -0.14054 -0.04134 -0.00122 -0.02454 -0.00580
-0.01294 0.24911 0.08716 -0.04825 -0.00281 -0.03932 -0.00474
0.01086 0.28054 0.26084 -0.02410 -0.00379 -0.04275 -0.00233
0.02998 0.15115 0.27721 0.01677 -0.00348 -0.03097 -0.00020
0.03328 -0.06543 0.12719 0.04932 -0.00194 -0.00846 0.00029
0.01810 -0.24585 -0.09888 0.05301 0.00007 0.01441 -0.00114
-0.00789 -0.28712 -0.26545 0.02453 0.00151 0.02725 -0.00361
-0.03062 -0.16526 -0.27277 -0.01977 0.00166 0.02564 -0.00562
-0.03731 0.05102 -0.11647 -0.05343 0.00056 0.01355 -0.00598
-0.02380 0.23924 0.11011 -0.05587 -0.00101 0.00088 -0.00447
0.00277 0.29270 0.27178 -0.02513 -0.00202 -0.00247 -0.00200
0.02763 0.18117 0.27234 0.02053 -0.00175 0.00739 0.00004
0.03649 -0.03187 0.11198 0.05337 -0.00023 0.02596 0.00055
0.02373 -0.22534 -0.11311 0.05291 0.00175 0.04287 -0.00059
-0.00409 -0.28927 -0.26835 0.01866 0.00313 0.04794 -0.00253
-0.03151 -0.18739 -0.26124 -0.02916 0.00317 0.03714 -0.00397
-0.04271 0.02226 -0.09657 -0.06147 0.00191 0.01507 -0.00399
-0.03057 0.22028 0.12668 -0.05789 0.00013 -0.00763 -0.00252
-0.00104 0.29383 0.27465 -0.01942 -0.00109 -0.02040 -0.00041
0.02981 0.20076 0.25867 0.03171 -0.00101 -0.01877 0.00117
0.04463 -0.00643 0.08820 0.06504 0.00036 -0.00687 0.00143
0.03472 -0.21035 -0.13500 0.06024 0.00224 0.00518 0.00043
0.00524 -0.29549 -0.27778 0.01967 0.00354 0.00736 -0.00099
-0.02727 -0.21380 -0.25527 -0.03256 0.00353 -0.00417 -0.00176
-0.04409 -0.01199 -0.08145 -0.06477 0.00220 -0.02472 -0.00121
-0.03497 0.19509 0.13932 -0.05677 0.00034 -0.04364 0.00049
-0.00431 0.28973 0.27487 -0.01244 -0.00095 -0.05051 0.00252
0.03091 0.21827 0.24425 0.04214 -0.00091 -0.04123 0.00390
0.05057 0.02155 0.06609 0.07399 0.00046 -0.02039 0.00412
0.04284 -0.18838 -0.15272 0.06310 0.00238 0.00132 0.00339
0.01129 -0.29199 -0.28106 0.01480 0.00375 0.01331 0.00251
-0.02679 -0.23020 -0.24199 -0.04286 0.00379 0.01119 0.00235
-0.04990 -0.03789 -0.05875 -0.07561 0.00249 -0.00082 0.00322
-0.04460 0.17598 0.15924 -0.06351 0.00062 -0.01255 0.00478
-0.01346 0.29035 0.28193 -0.01330 -0.00072 -0.01399 0.00617
0.02602 0.24076 0.23637 0.04514 -0.00074 -0.00136 0.00663
0.05113 0.05592 0.05029 0.07639 0.00056 0.02052 0.00593
0.04690 -0.15879 -0.16460 0.06078 0.00241 0.04092 0.00451
0.01493 -0.28127 -0.27955 0.00656 0.00371 0.04939 0.00318
-0.02711 -0.24206 -0.22575 -0.05448 0.00366 0.04177 0.00262
-0.05530 -0.06371 -0.03549 -0.08568 0.00224 0.02261 0.00290
-0.05306 0.15219 0.17723 -0.06755 0.00022 0.00245 0.00348
-0.02094 0.28283 0.28499 -0.00983 -0.00130 -0.00832 0.00355
0.02334 0.25396 0.22317 0.05383 -0.00152 -0.00543 0.00257
0.05470 0.08192 0.02858 0.08561 -0.00040 0.00684 0.00064
0.05500 -0.13577 -0.18258 0.06618 0.00131 0.01841 -0.00155
0.02362 -0.27594 -0.28427 0.00665 0.00250 0.01944 -0.00313
-0.02181 -0.25968 -0.21601 -0.05755 0.00238 0.00628 -0.00360
-0.05521 -0.09696 -0.01903 -0.08757 0.00092 -0.01623 -0.00314
-0.05695 0.11920 0.18849 -0.06441 -0.00114 -0.03749 -0.00253
-0.02527 0.26578 0.28211 -0.00072 -0.00270 -0.04719 -0.00258
0.02229 0.25962 0.20567 0.06624 -0.00294 -0.04122 -0.00365
0.05868 0.10447 0.00483 0.09651 -0.00182 -0.02398 -0.00537
0.06273 -0.11132 -0.20020 0.07132 -0.00008 -0.00571 -0.00685
0.03145 -0.26520 -0.28664 0.00473 0.00120 0.00357 -0.00721
-0.01787 -0.26995 -0.20259 -0.06425 0.00121 -0.00015 -0.00618
-0.05729 -0.12306 0.00190 -0.09461 -0.00011 -0.01263 -0.00427
-0.06414 0.09207 0.20473 -0.06788 -0.00203 -0.02401 -0.00250
-0.03416 0.25369 0.28481 0.00051 -0.00347 -0.02475 -0.00178
0.01575 0.27077 0.19453 0.06990 -0.00364 -0.01140 -0.00233
0.05692 0.13451 -0.01182 0.09839 -0.00247 0.01127 -0.00354
0.06529 -0.07704 -0.21045 0.06789 -0.00068 0.03294 -0.00430
0.03533 -0.24342 -0.28220 -0.00464 0.00066 0.04364 -0.00372
-0.01643 -0.27027 -0.18382 -0.07683 0.00075 0.03942 -0.00172
-0.06061 -0.14262 0.02604 -0.10579 -0.00048 0.02450 0.00091
-0.07173 0.06684 0.22193 -0.07375 -0.00233 0.00862 0.00291
-0.04290 0.23926 0.28657 0.00097 -0.00375 0.00126 0.00334
0.00987 0.27712 0.18108 0.07443 -0.00394 0.00610 0.00213
0.05665 0.15934 -0.03172 0.10287 -0.00283 0.01892 0.00021
0.07060 -0.04706 -0.22482 0.06891 -0.00108 0.03023 -0.00106
0.04346 -0.22522 -0.28294 -0.00777 0.00026 0.03099 -0.00071
-0.00941 -0.27478 -0.17153 -0.08169 0.00040 0.01798 0.00123
-0.05764 -0.16856 0.04250 -0.10838 -0.00073 -0.00416 0.00373
-0.07316 0.03236 0.23080 -0.07093 -0.00246 -0.02559 0.00530
-0.04639 0.21356 0.28026 0.00954 -0.00377 -0.03688 0.00497
0.00798 0.27231 0.16080 0.08597 -0.00387 -0.03432 0.00285
0.05917 0.17559 -0.05656 0.11307 -0.00267 -0.02192 0.00014
0.07784 -0.02147 -0.24207 0.07433 -0.00082 -0.00879 -0.00157
0.05300 -0.20717 -0.28480 -0.00781 0.00067 -0.00370 -0.00123
-0.00147 -0.27662 -0.15902 -0.08491 0.00103 -0.00988 0.00100
-0.05456 -0.19099 0.06029 -0.11103 0.00017 -0.02318 0.00381
-0.07581 0.00081 0.24220 -0.07015 -0.00128 -0.03462 0.00547
-0.05281 0.19015 0.27805 0.01395 -0.00235 -0.03575 0.00491
0.00143 0.27036 0.14650 0.09148 -0.00227 -0.02370 0.00235
0.05581 0.19695 -0.07363 0.11592 -0.00095 -0.00289 -0.00077
0.07883 0.01245 -0.25038 0.07186 0.00097 0.01747 -0.00264
0.05674 -0.17804 -0.27752 -0.01558 0.00254 0.02866 -0.00215
0.00161 -0.26653 -0.13819 -0.09518 0.00300 0.02738 0.00040
-0.05535 -0.20316 0.08493 -0.11986 0.00224 0.01739 0.00345
-0.08162 -0.02408 0.25883 -0.07467 0.00086 0.00706 0.00506
-0.06203 0.16930 0.27969 0.01403 -0.00020 0.00429 0.00405
-0.00760 0.26792 0.13496 0.09382 -0.00022 0.01177 0.00077
0.05061 0.21660 -0.08898 0.11721 0.00090 0.02545 -0.00309
0.07920 0.04495 -0.25833 0.06985 0.00258 0.03696 -0.00546
0.06162 -0.14976 -0.27180 -0.02060 0.00390 0.03861 -0.00513
0.00780 -0.25779 -0.12122 -0.10055 0.00416 0.02793 -0.00246
-0.05142 -0.21889 0.10342 -0.12214 0.00324 0.00911 0.00076
-0.08187 -0.05601 0.26765 -0.07171 0.00172 -0.00944 0.00238
-0.06568 0.13803 0.27282 0.02177 0.00048 -0.01992 0.00118
-0.01165 0.25327 0.11519 0.10355 0.00023 -0.01952 -0.00240
0.04965 0.22472 -0.11168 0.12539 0.00107 -0.01177 -0.00643
0.08331 0.06877 -0.27263 0.07423 0.00246 -0.00421 -0.00863
0.07009 -0.12640 -0.27165 -0.01982 0.00354 -0.00374 -0.00767
0.01751 -0.25084 -0.10925 -0.10103 0.00364 -0.01242 -0.00402
-0.04432 -0.23492 0.11763 -0.12099 0.00267 -0.02630 0.00030
-0.07994 -0.08831 0.27341 -0.06740 0.00115 -0.03775 0.00291
-0.06882 0.10582 0.26485 0.02840 -0.00009 -0.03999 0.00244
-0.01722 0.23802 0.09679 0.10971 -0.00039 -0.03101 -0.00061
0.04531 0.23431 -0.13051 0.12799 0.00033 -0.01474 -0.00414
0.08282 0.09767 -0.28115 0.07169 0.00159 0.00133 -0.00570
0.07357 -0.09402 -0.26473 -0.02661 0.00256 0.01046 -0.00390
0.02250 -0.23220 -0.09043 -0.10930 0.00264 0.01046 0.00068
-0.04145 -0.23890 0.13826 -0.12769 0.00171 0.00468 0.00583
